usage_date,client_id,service_type,domain,action,product_id,invoice_category,timezone,bandwidth_mb,total_request,success_request,usd_rate,revenue_usd
2026-01-04,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,3408,3215,0.00150000,4.822500
2026-01-04,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,4582,4461,0.00090000,4.014900
2026-01-04,3,Scraper,zenkart.co.id,zenkart-brand-store,26,Zenkart Promo,Asia/Jakarta,0.0,4640,4545,0.00125000,5.681250
2026-01-04,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,95010,89132,0.00028000,24.956960
2026-01-04,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,44955,43283,0.00028000,12.119240
2026-01-04,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,25055,24091,0.00032000,7.709120
2026-01-04,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,14246.89,199891,196789,0.00045000,6.411100
2026-01-04,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,12510,11664,0.00180000,20.995200
2026-01-04,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,6570,6147,0.00120000,7.376400
2026-01-04,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,5021,4683,0.00090000,4.214700
2026-01-04,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,7236,6748,0.00060000,4.048800
2026-01-04,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,7122,6841,0.00028000,1.915480
2026-01-04,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,15212.12,199801,192947,0.00048000,7.301818
2026-01-04,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,6752,6590,0.00180000,11.862000
2026-01-04,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,2583,2396,0.00150000,3.594000
2026-01-04,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,2272,2133,0.00090000,1.919700
2026-01-04,6,Scraper,luminahome.com,lumina-review,45,Lumina Reviews,Asia/Singapore,0.0,6522,6055,0.00060000,3.633000
2026-01-04,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,3998,3857,0.00250000,9.642500
2026-01-04,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,3668,3486,0.00120000,4.183200
2026-01-04,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,2693,2554,0.00090000,2.298600
2026-01-04,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,3319,3110,0.00060000,1.866000
2026-01-04,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,8615.36,86791,81543,0.00050000,4.307680
2026-01-04,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,3525,3457,0.00220000,7.605400
2026-01-04,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,2606,2544,0.00090000,2.289600
2026-01-04,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,2390,2297,0.00060000,1.378200
2026-01-04,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,11094.18,180196,172605,0.00045000,4.992381
2026-01-04,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,4775,4459,0.00180000,8.026200
2026-01-04,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,1416,1348,0.00150000,2.022000
2026-01-04,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,9894,9414,0.00020000,1.882800
2026-01-04,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,6339.22,80248,78600,0.00050000,3.169610
2026-01-04,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,22538,21201,0.00028000,5.936280
2026-01-04,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,4934,4717,0.00110000,5.188700
2026-01-04,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,2365,2212,0.00110000,2.433200
2026-01-04,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,1625,1517,0.00090000,1.365300
2026-01-04,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,3364.4,47522,44725,0.00048000,1.614912
2026-01-04,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,2907,2749,0.00180000,4.948200
2026-01-04,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,1521,1433,0.00150000,2.149500
2026-01-04,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,4060,3897,0.00020000,0.779400
2026-01-04,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,1006,960,0.00180000,1.728000
2026-01-04,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,1777,1731,0.00020000,0.346200
2026-01-04,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,1005,982,0.00090000,0.883800
2026-01-05,1,Account,auth.dfnet.io,rakuza-account-pool,11,Account Pool KR,Asia/Seoul,0.0,56529,55655,0.00020000,11.131000
2026-01-05,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,32160,31186,0.00300000,93.558000
2026-01-05,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,12433,12100,0.00300000,36.300000
2026-01-05,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,17577,16293,0.00150000,24.439500
2026-01-05,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,16389,15344,0.00125000,19.180000
2026-01-05,1,Scraper,rakuza.com,rakuza-brand-store,7,Rakuza Promo,Asia/Seoul,0.0,11867,11453,0.00125000,14.316250
2026-01-05,1,Scraper,rakuza.com,rakuza-sitemap,10,Rakuza Discovery,Asia/Seoul,0.0,30842,30116,0.00028000,8.432480
2026-01-05,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,67456.93,836664,811987,0.00045000,30.355618
2026-01-05,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,21676.46,248858,231139,0.00050000,10.838230
2026-01-05,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,26606,26535,0.00180000,47.763000
2026-01-05,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,7518,7156,0.00150000,10.734000
2026-01-05,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,9068,8829,0.00090000,7.946100
2026-01-05,2,Scraper,vendora.com.br,vendora-category,18,Vendora Discovery,America/Sao_Paulo,0.0,9430,8934,0.00090000,8.040600
2026-01-05,3,Account,auth.dfnet.io,zenkart-account-pool,28,Account Pool SEA,Asia/Jakarta,0.0,27944,26413,0.00020000,5.282600
2026-01-05,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,40326.99,445757,423084,0.00048000,19.356955
2026-01-05,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,16397,15615,0.00180000,28.107000
2026-01-05,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,7539,7324,0.00110000,8.056400
2026-01-05,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,4403,4154,0.00150000,6.231000
2026-01-05,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,7107,6833,0.00090000,6.149700
2026-01-05,3,Scraper,zenkart.co.id,zenkart-brand-store,26,Zenkart Promo,Asia/Jakarta,0.0,4928,4783,0.00125000,5.978750
2026-01-05,3,Scraper,zenkart.sg,zenkart-voucher,27,Zenkart Promo,Asia/Jakarta,0.0,11368,10983,0.00060000,6.589800
2026-01-05,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,133858,125925,0.00028000,35.259000
2026-01-05,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,47524,45501,0.00028000,12.740280
2026-01-05,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,27351,26237,0.00032000,8.395840
2026-01-05,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,25077.06,352676,346385,0.00045000,11.284677
2026-01-05,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,17319,16070,0.00180000,28.926000
2026-01-05,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,11505,10776,0.00120000,12.931200
2026-01-05,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,6742,6262,0.00090000,5.635800
2026-01-05,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,9883,9511,0.00028000,2.663080
2026-01-05,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,21015.9,269739,266561,0.00048000,10.087632
2026-01-05,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,10669,10297,0.00180000,18.534600
2026-01-05,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,3405,3164,0.00150000,4.746000
2026-01-05,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,3288,3069,0.00090000,2.762100
2026-01-05,6,Scraper,luminahome.com,lumina-review,45,Lumina Reviews,Asia/Singapore,0.0,7880,7321,0.00060000,4.392600
2026-01-05,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,5068,4890,0.00250000,12.225000
2026-01-05,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,4744,4523,0.00120000,5.427600
2026-01-05,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,3641,3454,0.00090000,3.108600
2026-01-05,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,4255,3952,0.00060000,2.371200
2026-01-05,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,9756.99,97752,92348,0.00050000,4.878495
2026-01-05,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,5092,5037,0.00220000,11.081400
2026-01-05,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,2803,2725,0.00090000,2.452500
2026-01-05,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,3426,3287,0.00060000,1.972200
2026-01-05,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,12913.23,207919,200906,0.00045000,5.810953
2026-01-05,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,7104,6629,0.00180000,11.932200
2026-01-05,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,2224,2081,0.00150000,3.121500
2026-01-05,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,9498,8965,0.00020000,1.793000
2026-01-05,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,9915.05,125051,122937,0.00050000,4.957525
2026-01-05,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,33627,31622,0.00028000,8.854160
2026-01-05,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,7169,6882,0.00110000,7.570200
2026-01-05,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,3277,3070,0.00110000,3.377000
2026-01-05,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,2380,2194,0.00090000,1.974600
2026-01-05,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,3181.74,45060,42297,0.00048000,1.527235
2026-01-05,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,4534,4277,0.00180000,7.698600
2026-01-05,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,1407,1322,0.00150000,1.983000
2026-01-05,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,6366,6092,0.00020000,1.218400
2026-01-05,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,1316,1263,0.00180000,2.273400
2026-01-05,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,2190,2120,0.00020000,0.424000
2026-01-05,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,1194,1163,0.00090000,1.046700
2026-01-06,1,Account,auth.dfnet.io,rakuza-account-pool,11,Account Pool KR,Asia/Seoul,0.0,70347,67690,0.00020000,13.538000
2026-01-06,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,29833,28739,0.00300000,86.217000
2026-01-06,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,13367,12920,0.00300000,38.760000
2026-01-06,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,20397,19102,0.00150000,28.653000
2026-01-06,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,15034,13889,0.00125000,17.361250
2026-01-06,2,Payments,pay.vendora.com.br,vendora-checkout,17,Payments/Vendora,America/Sao_Paulo,0.0,39236,36751,0.00028000,10.290280
2026-01-06,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,52583.94,647870,632959,0.00045000,23.662773
2026-01-06,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,24069.62,272139,256658,0.00050000,12.034810
2026-01-06,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,33342,33064,0.00180000,59.515200
2026-01-06,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,8644,8182,0.00150000,12.273000
2026-01-06,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,11579,11231,0.00090000,10.107900
2026-01-06,2,Scraper,vendora.com.br,vendora-category,18,Vendora Discovery,America/Sao_Paulo,0.0,14857,14114,0.00090000,12.702600
2026-01-06,3,Account,auth.dfnet.io,zenkart-account-pool,28,Account Pool SEA,Asia/Jakarta,0.0,28974,27997,0.00020000,5.599400
2026-01-06,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,54715.66,608796,574041,0.00048000,26.263517
2026-01-06,3,Proxy,edge.dfproxy.net,proxy-zenkart-t2,25,Proxy Edge,Asia/Jakarta,25578.44,307864,287998,0.00050000,12.789220
2026-01-06,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,21330,20189,0.00180000,36.340200
2026-01-06,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,13330,12956,0.00110000,14.251600
2026-01-06,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,4954,4711,0.00150000,7.066500
2026-01-06,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,8381,8107,0.00090000,7.296300
2026-01-06,3,Scraper,zenkart.co.id,zenkart-brand-store,26,Zenkart Promo,Asia/Jakarta,0.0,6814,6651,0.00125000,8.313750
2026-01-06,3,Scraper,zenkart.sg,zenkart-voucher,27,Zenkart Promo,Asia/Jakarta,0.0,11063,10838,0.00060000,6.502800
2026-01-06,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,150555,139409,0.00028000,39.034520
2026-01-06,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,71738,68887,0.00028000,19.288360
2026-01-06,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,34388,33114,0.00032000,10.596480
2026-01-06,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,26914.84,382671,371770,0.00045000,12.111678
2026-01-06,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,21236,19865,0.00180000,35.757000
2026-01-06,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,12538,11795,0.00120000,14.154000
2026-01-06,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,8001,7477,0.00090000,6.729300
2026-01-06,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,9518,8869,0.00060000,5.321400
2026-01-06,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,10495,10214,0.00028000,2.859920
2026-01-06,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,20589.22,266409,261149,0.00048000,9.882826
2026-01-06,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,13103,12690,0.00180000,22.842000
2026-01-06,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,3899,3625,0.00150000,5.437500
2026-01-06,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,4239,3990,0.00090000,3.591000
2026-01-06,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,5114,4876,0.00250000,12.190000
2026-01-06,7,Scraper,skyfare.com,skyfare-bundle,47,Skyfare Ancillary,Asia/Bangkok,0.0,5213,4889,0.00120000,5.866800
2026-01-06,7,Scraper,skyfare.com,skyfare-seat,48,Skyfare/Flights,Asia/Bangkok,0.0,5346,5084,0.00090000,4.575600
2026-01-06,7,Scraper,skyfare.com,skyfare-baggage,49,Skyfare Ancillary,Asia/Bangkok,0.0,4546,4278,0.00060000,2.566800
2026-01-06,8,Proxy,edge.dfproxy.net,proxy-nomadly-t1,51,Proxy Edge,Indian/Cocos,13040.85,130492,123430,0.00050000,6.520425
2026-01-06,8,Scraper,nomadly.travel,nomadly-hotel,50,Nomadly/Hotels,Europe/Paris,0.0,6861,6804,0.00220000,14.968800
2026-01-06,8,Scraper,nomadly.travel,nomadly-prorate,52,Nomadly Prorate,Europe/Paris,0.0,4783,4705,0.00090000,4.234500
2026-01-06,8,Scraper,nomadly.travel,nomadly-review,53,Nomadly Reviews,Europe/Paris,0.0,4216,3999,0.00060000,2.399400
2026-01-06,9,Proxy,gateway.dfproxy.net,proxy-kiosko-t1,55,Proxy Gateway,Asia/Jakarta,13667.9,225133,212647,0.00045000,6.150555
2026-01-06,9,Scraper,kiosko.cl,kiosko-pdp,54,Kiosko/Retail,America/Santiago,0.0,8649,8034,0.00180000,14.461200
2026-01-06,9,Scraper,kiosko.pe,kiosko-pe-plp,56,Kiosko/Retail LATAM,America/Santiago,0.0,3414,3198,0.00150000,4.797000
2026-01-06,10,Account,auth.dfnet.io,bytecart-account-pool,59,Account Pool Global,UTC,0.0,14336,13791,0.00020000,2.758200
2026-01-06,10,Proxy,edge.dfproxy.net,proxy-bytecart-t1,58,Proxy Edge,Europe/Amsterdam,8652.03,109683,107276,0.00050000,4.326015
2026-01-06,10,Scraper,bytecart.io,bytecart-serp,57,Bytecart Search,UTC,0.0,37357,35311,0.00028000,9.887080
2026-01-06,11,Scraper,freshroute.id,freshroute-menu,60,Food Regular FreshRoute,Asia/Jakarta,0.0,6707,6483,0.00110000,7.131300
2026-01-06,11,Scraper,freshroute.my,freshroute-my-menu,61,Food Regular FreshRoute,Asia/Jakarta,0.0,3674,3405,0.00110000,3.745500
2026-01-06,11,Scraper,freshroute.id,freshroute-delivery,62,Logistic,Asia/Jakarta,0.0,2623,2434,0.00090000,2.190600
2026-01-06,12,Proxy,gateway.dfproxy.net,proxy-globalwear-t1,65,Proxy Gateway,UTC,5504.49,78640,73176,0.00048000,2.642155
2026-01-06,12,Scraper,globalwear.com,globalwear-pdp,63,GlobalWear/Retail,Europe/Berlin,0.0,4193,3946,0.00180000,7.102800
2026-01-06,12,Scraper,globalwear.eu,globalwear-eu-plp,64,GlobalWear/Retail EU,Europe/Berlin,0.0,2587,2418,0.00150000,3.627000
2026-01-06,13,Account,auth.dfnet.io,tokopanda-account-pool,67,Account Pool SEA,Asia/Jakarta,0.0,7445,7137,0.00020000,1.427400
2026-01-06,13,Scraper,tokopanda.co.id,tokopanda-pdp,66,Tokopanda/Retail,Asia/Jakarta,0.0,1438,1391,0.00180000,2.503800
2026-01-06,14,Account,auth.dfnet.io,pixelbay-account-pool,69,Account Pool Global,UTC,0.0,3032,2975,0.00020000,0.595000
2026-01-06,14,Scraper,pixelbay.io,pixelbay-asset,68,Pixelbay Catalog,UTC,0.0,1517,1496,0.00090000,1.346400
2026-01-07,1,Account,auth.dfnet.io,rakuza-account-pool,11,Account Pool KR,Asia/Seoul,0.0,60847,59555,0.00020000,11.911000
2026-01-07,1,Scraper,rakuza.co.kr,rakuza-pdp,1,Rakuza/Retail,Asia/Seoul,0.0,30838,29985,0.00300000,89.955000
2026-01-07,1,Scraper,m.rakuza.co.kr,rakuza-mobile-pdp,2,Rakuza/Retail,Asia/Seoul,0.0,15001,14869,0.00300000,44.607000
2026-01-07,1,Scraper,rakuza.co.kr,rakuza-plp,3,Rakuza/Retail,Asia/Seoul,0.0,21031,19871,0.00150000,29.806500
2026-01-07,1,Scraper,rakuza.com,rakuza-deal,5,Rakuza Promo,Asia/Seoul,0.0,16562,15602,0.00125000,19.502500
2026-01-07,2,Proxy,gateway.dfproxy.net,proxy-vendora-t1,13,Proxy Gateway,Asia/Jakarta,57109.62,700014,687435,0.00045000,25.699329
2026-01-07,2,Proxy,edge.dfproxy.net,proxy-vendora-t2,15,Proxy Edge,Indian/Cocos,26740.1,303505,285134,0.00050000,13.370050
2026-01-07,2,Scraper,vendora.com.br,vendora-pdp,12,Vendora/Retail,America/Sao_Paulo,0.0,28879,28651,0.00180000,51.571800
2026-01-07,2,Scraper,vendora.mx,vendora-mx-plp,14,Vendora/Retail LATAM,America/Sao_Paulo,0.0,10190,9762,0.00150000,14.643000
2026-01-07,2,Scraper,vendora.com.br,vendora-seller,16,Vendora Marketplace,America/Sao_Paulo,0.0,10258,9956,0.00090000,8.960400
2026-01-07,3,Proxy,gateway.dfproxy.net,proxy-zenkart-t1,21,Proxy Gateway,Indian/Cocos,48967.08,544593,513731,0.00048000,23.504198
2026-01-07,3,Proxy,edge.dfproxy.net,proxy-zenkart-t2,25,Proxy Edge,Asia/Jakarta,22320.54,265280,251316,0.00050000,11.160270
2026-01-07,3,Scraper,zenkart.co.id,zenkart-pdp,20,Zenkart/Retail,Asia/Jakarta,0.0,23880,22564,0.00180000,40.615200
2026-01-07,3,Scraper,zenkart.co.id,zenkart-food,22,Food Regular Zenkart,Asia/Jakarta,0.0,8459,8270,0.00110000,9.097000
2026-01-07,3,Scraper,zenkart.sg,zenkart-sg-plp,23,Zenkart/Retail SG,Asia/Jakarta,0.0,4384,4186,0.00150000,6.279000
2026-01-07,3,Scraper,zenkart.co.id,zenkart-transport,24,Transport,Asia/Jakarta,0.0,8579,8287,0.00090000,7.458300
2026-01-07,3,Scraper,zenkart.sg,zenkart-voucher,27,Zenkart Promo,Asia/Jakarta,0.0,10489,10190,0.00060000,6.114000
2026-01-07,4,Payments,payhub.io,payhub-retail,29,Payments/Retail,UTC,0.0,133886,124791,0.00028000,34.941480
2026-01-07,4,Payments,payhub.io,payhub-subscription,30,Payments/Subscription,UTC,0.0,59610,57841,0.00028000,16.195480
2026-01-07,4,Payments,api.payhub.io,payhub-payout,31,Payments/Payout,UTC,0.0,36100,34824,0.00032000,11.143680
2026-01-07,5,Proxy,gateway.dfproxy.net,proxy-mercora-t1,36,Proxy Gateway,Asia/Seoul,24606.06,349091,339879,0.00045000,11.072727
2026-01-07,5,Scraper,mercora.com,mercora-pdp,34,Mercora/Retail,Europe/Moscow,0.0,17455,16289,0.00180000,29.320200
2026-01-07,5,Scraper,mercora.com,mercora-price,35,Mercora Pricing,Europe/Moscow,0.0,14211,13396,0.00120000,16.075200
2026-01-07,5,Scraper,mercora.ru,mercora-seller,37,Mercora Marketplace,Europe/Moscow,0.0,8438,7775,0.00090000,6.997500
2026-01-07,5,Scraper,mercora.ru,mercora-review,38,Mercora Reviews,Europe/Moscow,0.0,9111,8624,0.00060000,5.174400
2026-01-07,6,Payments,pay.lumina-retail.com,lumina-checkout,43,Payments/Lumina,Asia/Singapore,0.0,10884,10552,0.00028000,2.954560
2026-01-07,6,Proxy,gateway.dfproxy.net,proxy-lumina-t1,41,Proxy Gateway,UTC,24156.58,317003,306396,0.00048000,11.595158
2026-01-07,6,Scraper,lumina-retail.com,lumina-pdp,40,Lumina/Retail,Asia/Singapore,0.0,9185,8960,0.00180000,16.128000
2026-01-07,6,Scraper,luminahome.com,lumina-home-plp,42,Lumina Home,Asia/Singapore,0.0,3986,3720,0.00150000,5.580000
2026-01-07,6,Scraper,lumina-retail.com,lumina-stock,44,Lumina Inventory,Asia/Singapore,0.0,3869,3651,0.00090000,3.285900
2026-01-07,6,Scraper,luminahome.com,lumina-review,45,Lumina Reviews,Asia/Singapore,0.0,7742,7256,0.00060000,4.353600
2026-01-07,7,Scraper,skyfare.com,skyfare-fare,46,Skyfare/Flights,Asia/Bangkok,0.0,5904,5658,0.00250000,14.145000
